gen_user,test_user,window_idx,anomaly_percentage
2,2,16,0.44108
2,2,17,0.42718
2,2,18,0.43375
2,2,19,0.44939
2,2,20,0.50888
2,2,21,0.49046
2,2,22,0.44436
2,2,23,0.47038
2,2,24,0.4237
2,2,25,0.44133
2,2,26,0.4468
2,2,27,0.41876
2,2,28,0.45778
2,3,0,0.43058
2,3,1,0.4453
2,3,2,0.46026
2,3,3,0.39768
2,3,4,0.40417
2,3,5,0.43573
2,3,6,0.45795
2,3,7,0.45177
2,3,8,0.48829
2,3,9,0.38813
2,3,10,0.39691
2,3,11,0.43247
2,3,12,0.41157
2,3,13,0.44399
2,3,14,0.41608
2,3,15,0.44668
2,3,16,0.44108
2,3,17,0.42718
2,3,18,0.43375
2,3,19,0.44939
2,3,20,0.50888
2,3,21,0.49046
2,3,22,0.44436
2,3,23,0.47038
2,3,24,0.4237
2,3,25,0.44133
2,3,26,0.4468
2,3,27,0.41876
2,3,28,0.45778
2,4,0,0.43058
2,4,1,0.4453
2,4,2,0.46026
2,4,3,0.39768
2,4,4,0.40417
2,4,5,0.43573
2,4,6,0.45795
2,4,7,0.45177
2,4,8,0.48829
2,4,9,0.38813
2,4,10,0.39691
2,4,11,0.43247
2,4,12,0.41157
2,4,13,0.44399
2,4,14,0.41608
2,4,15,0.44668
2,4,16,0.44108
2,4,17,0.42718
2,4,18,0.43375
2,4,19,0.44939
2,4,20,0.50888
2,4,21,0.49046
2,4,22,0.44436
2,4,23,0.47038
2,4,24,0.4237
2,4,25,0.44133
2,4,26,0.4468
2,4,27,0.41876
2,4,28,0.45778
2,5,0,0.43058
2,5,1,0.4453
2,5,2,0.46026
2,5,3,0.39768
2,5,4,0.40417
2,5,5,0.43573
2,5,6,0.45795
2,5,7,0.45177
2,5,8,0.48829
2,5,9,0.38813
2,5,10,0.39691
2,5,11,0.43247
2,5,12,0.41157
2,5,13,0.44399
2,5,14,0.41608
2,5,15,0.44668
2,5,16,0.44108
2,5,17,0.42718
2,5,18,0.43375
2,5,19,0.44939
2,5,20,0.50888
2,5,21,0.49046
2,5,22,0.44436
2,5,23,0.47038
2,5,24,0.4237
2,5,25,0.44133
2,5,26,0.4468
2,5,27,0.41876
2,5,28,0.45778
2,6,0,0.43058
2,6,1,0.4453
2,6,2,0.46026
